company,year,month,period,sentiment_score,revenue_growth,esg_score,employee_rating,market_share,media_mentions,customer_satisfaction,reputation_score,event_note,date,text,market_noise,category,clean_text,kmeans_cluster,hierarchical_cluster
Infosys,2020,Dec,2020-12,0.0,0.0581,79.72,3.92,20.27,383,3.92,0.6643,,2020-12-01,TCS performance in December 2020 with reputation score 0.6643 showing volatile,0.041,General,tcs performance december 2020 reputation score 06643 showing volatile,1,0
HCL_HIGH,2021,Jan,2021-01,0.0,0.1032,79.09,3.94,21.14,470,4.2,0.95121,Strong Q3 — digital transformation boom,2021-01-01,TCS performance in January 2021 with reputation score 0.7317 showing moderate (HCL_HIGH),0.001,General,tcs performance january 2021 reputation score 07317 showing moderate hclhigh,0,1
WIPRO_MED,2021,Jan,2021-01,0.0,0.1032,79.09,3.94,21.14,470,4.2,0.7317,Strong Q3 — digital transformation boom,2021-01-01,TCS performance in January 2021 with reputation score 0.7317 showing moderate (WIPRO_MED),0.001,General,tcs performance january 2021 reputation score 07317 showing moderate wipromed,0,1
Infosys,2021,Jan,2021-01,0.0,0.1032,79.09,3.94,21.14,470,4.2,0.7317,Strong Q3 — digital transformation boom,2021-01-01,TCS performance in January 2021 with reputation score 0.7317 showing moderate,0.001,General,tcs performance january 2021 reputation score 07317 showing moderate,0,1
INFOSYS_LOW,2021,Jan,2021-01,0.0,0.1032,79.09,3.94,21.14,470,4.2,0.51219,Strong Q3 — digital transformation boom,2021-01-01,TCS performance in January 2021 with reputation score 0.7317 showing moderate (INFOSYS_LOW),0.001,General,tcs performance january 2021 reputation score 07317 showing moderate infosyslow,0,1
TCS,2021,Jan,2021-01,0.0,0.1032,79.09,3.94,21.14,470,4.2,0.7317,Strong Q3 — digital transformation boom,2021-01-01,TCS performance in January 2021 with reputation score 0.7317 showing moderate,0.001,General,tcs performance january 2021 reputation score 07317 showing moderate,0,1
WIPRO_MED,2021,Feb,2021-02,0.5106,0.1058,77.83,3.95,21.11,480,4.01,0.7078,,2021-02-01,TCS performance in February 2021 with reputation score 0.7078 showing strong (WIPRO_MED),0.073,General,tcs performance february 2021 reputation score 07078 showing strong wipromed,1,0
Infosys,2021,Feb,2021-02,0.5106,0.1058,77.83,3.95,21.11,480,4.01,0.7078,,2021-02-01,TCS performance in February 2021 with reputation score 0.7078 showing strong,0.073,General,tcs performance february 2021 reputation score 07078 showing strong,1,0
HCL_HIGH,2021,Feb,2021-02,0.5106,0.1058,77.83,3.95,21.11,480,4.01,0.92014,,2021-02-01,TCS performance in February 2021 with reputation score 0.7078 showing strong (HCL_HIGH),0.073,General,tcs performance february 2021 reputation score 07078 showing strong hclhigh,1,0
INFOSYS_LOW,2021,Feb,2021-02,0.5106,0.1058,77.83,3.95,21.11,480,4.01,0.4954599999999999,,2021-02-01,TCS performance in February 2021 with reputation score 0.7078 showing strong (INFOSYS_LOW),0.073,General,tcs performance february 2021 reputation score 07078 showing strong infosyslow,1,0
TCS,2021,Feb,2021-02,0.5106,0.1058,77.83,3.95,21.11,480,4.01,0.7078,,2021-02-01,TCS performance in February 2021 with reputation score 0.7078 showing strong,0.073,General,tcs performance february 2021 reputation score 07078 showing strong,1,0
WIPRO_MED,2021,Mar,2021-03,-0.296,0.1288,79.5,4.23,20.77,320,3.92,0.7504,,2021-03-01,TCS performance in March 2021 with reputation score 0.7504 showing uncertain (WIPRO_MED),-0.013,General,tcs performance march 2021 reputation score 07504 showing uncertain wipromed,2,3
INFOSYS_LOW,2021,Mar,2021-03,-0.296,0.1288,79.5,4.23,20.77,320,3.92,0.52528,,2021-03-01,TCS performance in March 2021 with reputation score 0.7504 showing uncertain (INFOSYS_LOW),-0.013,General,tcs performance march 2021 reputation score 07504 showing uncertain infosyslow,2,3
TCS,2021,Mar,2021-03,-0.296,0.1288,79.5,4.23,20.77,320,3.92,0.7504,,2021-03-01,TCS performance in March 2021 with reputation score 0.7504 showing uncertain,-0.013,General,tcs performance march 2021 reputation score 07504 showing uncertain,2,3
Infosys,2021,Mar,2021-03,-0.296,0.1288,79.5,4.23,20.77,320,3.92,0.7504,,2021-03-01,TCS performance in March 2021 with reputation score 0.7504 showing uncertain,-0.013,General,tcs performance march 2021 reputation score 07504 showing uncertain,2,3
HCL_HIGH,2021,Mar,2021-03,-0.296,0.1288,79.5,4.23,20.77,320,3.92,0.97552,,2021-03-01,TCS performance in March 2021 with reputation score 0.7504 showing uncertain (HCL_HIGH),-0.013,General,tcs performance march 2021 reputation score 07504 showing uncertain hclhigh,2,3
HCL_HIGH,2021,Apr,2021-04,-0.296,0.1122,78.93,4.03,20.66,615,4.11,0.94835,,2021-04-01,TCS performance in April 2021 with reputation score 0.7295 showing uncertain (HCL_HIGH),0.136,General,tcs performance april 2021 reputation score 07295 showing uncertain hclhigh,2,3
TCS,2021,Apr,2021-04,-0.296,0.1122,78.93,4.03,20.66,615,4.11,0.7295,,2021-04-01,TCS performance in April 2021 with reputation score 0.7295 showing uncertain,0.136,General,tcs performance april 2021 reputation score 07295 showing uncertain,1,3
INFOSYS_LOW,2021,Apr,2021-04,-0.296,0.1122,78.93,4.03,20.66,615,4.11,0.51065,,2021-04-01,TCS performance in April 2021 with reputation score 0.7295 showing uncertain (INFOSYS_LOW),0.136,General,tcs performance april 2021 reputation score 07295 showing uncertain infosyslow,2,3
Infosys,2021,Apr,2021-04,-0.296,0.1122,78.93,4.03,20.66,615,4.11,0.7295,,2021-04-01,TCS performance in April 2021 with reputation score 0.7295 showing uncertain,0.136,General,tcs performance april 2021 reputation score 07295 showing uncertain,1,3
WIPRO_MED,2021,Apr,2021-04,-0.296,0.1122,78.93,4.03,20.66,615,4.11,0.7295,,2021-04-01,TCS performance in April 2021 with reputation score 0.7295 showing uncertain (WIPRO_MED),0.136,General,tcs performance april 2021 reputation score 07295 showing uncertain wipromed,2,3
TCS,2021,May,2021-05,0.296,0.1158,79.58,4.03,20.76,457,4.29,0.7359,,2021-05-01,TCS performance in May 2021 with reputation score 0.7359 showing stable,0.031,General,tcs performance 2021 reputation score 07359 showing stable,3,2
Infosys,2021,May,2021-05,0.296,0.1158,79.58,4.03,20.76,457,4.29,0.7359,,2021-05-01,TCS performance in May 2021 with reputation score 0.7359 showing stable,0.031,General,tcs performance 2021 reputation score 07359 showing stable,3,2
HCL_HIGH,2021,May,2021-05,0.296,0.1158,79.58,4.03,20.76,457,4.29,0.95667,,2021-05-01,TCS performance in May 2021 with reputation score 0.7359 showing stable (HCL_HIGH),0.031,General,tcs performance 2021 reputation score 07359 showing stable hclhigh,3,2
INFOSYS_LOW,2021,May,2021-05,0.296,0.1158,79.58,4.03,20.76,457,4.29,0.51513,,2021-05-01,TCS performance in May 2021 with reputation score 0.7359 showing stable (INFOSYS_LOW),0.031,General,tcs performance 2021 reputation score 07359 showing stable infosyslow,3,2
WIPRO_MED,2021,May,2021-05,0.296,0.1158,79.58,4.03,20.76,457,4.29,0.7359,,2021-05-01,TCS performance in May 2021 with reputation score 0.7359 showing stable (WIPRO_MED),0.031,General,tcs performance 2021 reputation score 07359 showing stable wipromed,3,2
TCS,2021,Jun,2021-06,0.0,0.1267,78.39,3.88,20.96,424,4.21,0.7439,,2021-06-01,TCS performance in June 2021 with reputation score 0.7439 showing moderate,-0.043,General,tcs performance june 2021 reputation score 07439 showing moderate,0,1
HCL_HIGH,2021,Jun,2021-06,0.0,0.1267,78.39,3.88,20.96,424,4.21,0.96707,,2021-06-01,TCS performance in June 2021 with reputation score 0.7439 showing moderate (HCL_HIGH),-0.043,General,tcs performance june 2021 reputation score 07439 showing moderate hclhigh,0,1
Infosys,2021,Jun,2021-06,0.0,0.1267,78.39,3.88,20.96,424,4.21,0.7439,,2021-06-01,TCS performance in June 2021 with reputation score 0.7439 showing moderate,-0.043,General,tcs performance june 2021 reputation score 07439 showing moderate,0,1
WIPRO_MED,2021,Jun,2021-06,0.0,0.1267,78.39,3.88,20.96,424,4.21,0.7439,,2021-06-01,TCS performance in June 2021 with reputation score 0.7439 showing moderate (WIPRO_MED),-0.043,General,tcs performance june 2021 reputation score 07439 showing moderate wipromed,0,1
INFOSYS_LOW,2021,Jun,2021-06,0.0,0.1267,78.39,3.88,20.96,424,4.21,0.52073,,2021-06-01,TCS performance in June 2021 with reputation score 0.7439 showing moderate (INFOSYS_LOW),-0.043,General,tcs performance june 2021 reputation score 07439 showing moderate infosyslow,0,1
WIPRO_MED,2021,Jul,2021-07,0.5106,0.1282,78.81,3.95,20.7,287,4.18,0.7365,,2021-07-01,TCS performance in July 2021 with reputation score 0.7365 showing strong (WIPRO_MED),-0.054,General,tcs performance july 2021 reputation score 07365 showing strong wipromed,1,0
HCL_HIGH,2021,Jul,2021-07,0.5106,0.1282,78.81,3.95,20.7,287,4.18,0.95745,,2021-07-01,TCS performance in July 2021 with reputation score 0.7365 showing strong (HCL_HIGH),-0.054,General,tcs performance july 2021 reputation score 07365 showing strong hclhigh,1,0
INFOSYS_LOW,2021,Jul,2021-07,0.5106,0.1282,78.81,3.95,20.7,287,4.18,0.51555,,2021-07-01,TCS performance in July 2021 with reputation score 0.7365 showing strong (INFOSYS_LOW),-0.054,General,tcs performance july 2021 reputation score 07365 showing strong infosyslow,1,0
Infosys,2021,Jul,2021-07,0.5106,0.1282,78.81,3.95,20.7,287,4.18,0.7365,,2021-07-01,TCS performance in July 2021 with reputation score 0.7365 showing strong,-0.054,General,tcs performance july 2021 reputation score 07365 showing strong,1,0
TCS,2021,Jul,2021-07,0.5106,0.1282,78.81,3.95,20.7,287,4.18,0.7365,,2021-07-01,TCS performance in July 2021 with reputation score 0.7365 showing strong,-0.054,General,tcs performance july 2021 reputation score 07365 showing strong,1,0
INFOSYS_LOW,2021,Aug,2021-08,0.296,0.1027,77.45,3.96,21.5,399,3.95,0.4981899999999999,,2021-08-01,TCS performance in August 2021 with reputation score 0.7117 showing stable (INFOSYS_LOW),0.024,General,tcs performance august 2021 reputation score 07117 showing stable infosyslow,3,2
Infosys,2021,Aug,2021-08,0.296,0.1027,77.45,3.96,21.5,399,3.95,0.7117,,2021-08-01,TCS performance in August 2021 with reputation score 0.7117 showing stable,0.024,General,tcs performance august 2021 reputation score 07117 showing stable,3,2
WIPRO_MED,2021,Aug,2021-08,0.296,0.1027,77.45,3.96,21.5,399,3.95,0.7117,,2021-08-01,TCS performance in August 2021 with reputation score 0.7117 showing stable (WIPRO_MED),0.024,General,tcs performance august 2021 reputation score 07117 showing stable wipromed,3,2
TCS,2021,Aug,2021-08,0.296,0.1027,77.45,3.96,21.5,399,3.95,0.7117,,2021-08-01,TCS performance in August 2021 with reputation score 0.7117 showing stable,0.024,General,tcs performance august 2021 reputation score 07117 showing stable,3,2
HCL_HIGH,2021,Aug,2021-08,0.296,0.1027,77.45,3.96,21.5,399,3.95,0.92521,,2021-08-01,TCS performance in August 2021 with reputation score 0.7117 showing stable (HCL_HIGH),0.024,General,tcs performance august 2021 reputation score 07117 showing stable hclhigh,3,2
HCL_HIGH,2021,Sep,2021-09,0.0,0.1148,75.76,3.99,20.93,475,4.28,0.94952,,2021-09-01,TCS performance in September 2021 with reputation score 0.7304 showing volatile (HCL_HIGH),-0.011,General,tcs performance september 2021 reputation score 07304 showing volatile hclhigh,1,0
INFOSYS_LOW,2021,Sep,2021-09,0.0,0.1148,75.76,3.99,20.93,475,4.28,0.51128,,2021-09-01,TCS performance in September 2021 with reputation score 0.7304 showing volatile (INFOSYS_LOW),-0.011,General,tcs performance september 2021 reputation score 07304 showing volatile infosyslow,1,0
TCS,2021,Sep,2021-09,0.0,0.1148,75.76,3.99,20.93,475,4.28,0.7304,,2021-09-01,TCS performance in September 2021 with reputation score 0.7304 showing volatile,-0.011,General,tcs performance september 2021 reputation score 07304 showing volatile,1,0
Infosys,2021,Sep,2021-09,0.0,0.1148,75.76,3.99,20.93,475,4.28,0.7304,,2021-09-01,TCS performance in September 2021 with reputation score 0.7304 showing volatile,-0.011,General,tcs performance september 2021 reputation score 07304 showing volatile,1,0
WIPRO_MED,2021,Sep,2021-09,0.0,0.1148,75.76,3.99,20.93,475,4.28,0.7304,,2021-09-01,TCS performance in September 2021 with reputation score 0.7304 showing volatile (WIPRO_MED),-0.011,General,tcs performance september 2021 reputation score 07304 showing volatile wipromed,1,0
INFOSYS_LOW,2021,Oct,2021-10,0.296,0.1088,77.67,4.31,21.02,421,4.1,0.51366,,2021-10-01,TCS performance in October 2021 with reputation score 0.7338 showing stable (INFOSYS_LOW),0.036,General,tcs performance october 2021 reputation score 07338 showing stable infosyslow,3,2
Infosys,2021,Oct,2021-10,0.296,0.1088,77.67,4.31,21.02,421,4.1,0.7338,,2021-10-01,TCS performance in October 2021 with reputation score 0.7338 showing stable,0.036,General,tcs performance october 2021 reputation score 07338 showing stable,3,2
HCL_HIGH,2021,Oct,2021-10,0.296,0.1088,77.67,4.31,21.02,421,4.1,0.95394,,2021-10-01,TCS performance in October 2021 with reputation score 0.7338 showing stable (HCL_HIGH),0.036,General,tcs performance october 2021 reputation score 07338 showing stable hclhigh,3,2
WIPRO_MED,2021,Oct,2021-10,0.296,0.1088,77.67,4.31,21.02,421,4.1,0.7338,,2021-10-01,TCS performance in October 2021 with reputation score 0.7338 showing stable (WIPRO_MED),0.036,General,tcs performance october 2021 reputation score 07338 showing stable wipromed,3,2
TCS,2021,Oct,2021-10,0.296,0.1088,77.67,4.31,21.02,421,4.1,0.7338,,2021-10-01,TCS performance in October 2021 with reputation score 0.7338 showing stable,0.036,General,tcs performance october 2021 reputation score 07338 showing stable,3,2
WIPRO_MED,2021,Nov,2021-11,0.296,0.1068,78.31,3.93,20.99,376,4.03,0.7128,,2021-11-01,TCS performance in November 2021 with reputation score 0.7128 showing stable (WIPRO_MED),0.024,General,tcs performance november 2021 reputation score 07128 showing stable wipromed,3,2
HCL_HIGH,2021,Nov,2021-11,0.296,0.1068,78.31,3.93,20.99,376,4.03,0.92664,,2021-11-01,TCS performance in November 2021 with reputation score 0.7128 showing stable (HCL_HIGH),0.024,General,tcs performance november 2021 reputation score 07128 showing stable hclhigh,3,2
Infosys,2021,Nov,2021-11,0.296,0.1068,78.31,3.93,20.99,376,4.03,0.7128,,2021-11-01,TCS performance in November 2021 with reputation score 0.7128 showing stable,0.024,General,tcs performance november 2021 reputation score 07128 showing stable,3,2
TCS,2021,Nov,2021-11,0.296,0.1068,78.31,3.93,20.99,376,4.03,0.7128,,2021-11-01,TCS performance in November 2021 with reputation score 0.7128 showing stable,0.024,General,tcs performance november 2021 reputation score 07128 showing stable,3,2
INFOSYS_LOW,2021,Nov,2021-11,0.296,0.1068,78.31,3.93,20.99,376,4.03,0.4989599999999999,,2021-11-01,TCS performance in November 2021 with reputation score 0.7128 showing stable (INFOSYS_LOW),0.024,General,tcs performance november 2021 reputation score 07128 showing stable infosyslow,3,2
Infosys,2021,Dec,2021-12,0.0,0.111,80.8,3.68,21.33,519,3.89,0.715,,2021-12-01,TCS performance in December 2021 with reputation score 0.715 showing moderate,-0.004,General,tcs performance december 2021 reputation score 0715 showing moderate,0,1
WIPRO_MED,2021,Dec,2021-12,0.0,0.111,80.8,3.68,21.33,519,3.89,0.715,,2021-12-01,TCS performance in December 2021 with reputation score 0.715 showing moderate (WIPRO_MED),-0.004,General,tcs performance december 2021 reputation score 0715 showing moderate wipromed,0,1
HCL_HIGH,2021,Dec,2021-12,0.0,0.111,80.8,3.68,21.33,519,3.89,0.9295,,2021-12-01,TCS performance in December 2021 with reputation score 0.715 showing moderate (HCL_HIGH),-0.004,General,tcs performance december 2021 reputation score 0715 showing moderate hclhigh,0,1
INFOSYS_LOW,2021,Dec,2021-12,0.0,0.111,80.8,3.68,21.33,519,3.89,0.5005,,2021-12-01,TCS performance in December 2021 with reputation score 0.715 showing moderate (INFOSYS_LOW),-0.004,General,tcs performance december 2021 reputation score 0715 showing moderate infosyslow,0,1
TCS,2021,Dec,2021-12,0.0,0.111,80.8,3.68,21.33,519,3.89,0.715,,2021-12-01,TCS performance in December 2021 with reputation score 0.715 showing moderate,-0.004,General,tcs performance december 2021 reputation score 0715 showing moderate,0,1
Infosys,2022,Jan,2022-01,0.0,0.127,79.31,3.81,21.17,528,4.09,0.7147,Record attrition rate 17%+ reported,2022-01-01,TCS performance in January 2022 with reputation score 0.7147 showing volatile,-0.042,General,tcs performance january 2022 reputation score 07147 showing volatile,1,0
WIPRO_MED,2022,Jan,2022-01,0.0,0.127,79.31,3.81,21.17,528,4.09,0.7147,Record attrition rate 17%+ reported,2022-01-01,TCS performance in January 2022 with reputation score 0.7147 showing volatile (WIPRO_MED),-0.042,General,tcs performance january 2022 reputation score 07147 showing volatile wipromed,1,0
TCS,2022,Jan,2022-01,0.0,0.127,79.31,3.81,21.17,528,4.09,0.7147,Record attrition rate 17%+ reported,2022-01-01,TCS performance in January 2022 with reputation score 0.7147 showing volatile,-0.042,General,tcs performance january 2022 reputation score 07147 showing volatile,1,0
HCL_HIGH,2022,Jan,2022-01,0.0,0.127,79.31,3.81,21.17,528,4.09,0.92911,Record attrition rate 17%+ reported,2022-01-01,TCS performance in January 2022 with reputation score 0.7147 showing volatile (HCL_HIGH),-0.042,General,tcs performance january 2022 reputation score 07147 showing volatile hclhigh,1,0
INFOSYS_LOW,2022,Jan,2022-01,0.0,0.127,79.31,3.81,21.17,528,4.09,0.50029,Record attrition rate 17%+ reported,2022-01-01,TCS performance in January 2022 with reputation score 0.7147 showing volatile (INFOSYS_LOW),-0.042,General,tcs performance january 2022 reputation score 07147 showing volatile infosyslow,1,0
INFOSYS_LOW,2022,Feb,2022-02,0.296,0.1338,79.65,3.84,21.65,322,4.07,0.51618,,2022-02-01,TCS performance in February 2022 with reputation score 0.7374 showing stable (INFOSYS_LOW),-0.076,General,tcs performance february 2022 reputation score 07374 showing stable infosyslow,3,2
Infosys,2022,Feb,2022-02,0.296,0.1338,79.65,3.84,21.65,322,4.07,0.7374,,2022-02-01,TCS performance in February 2022 with reputation score 0.7374 showing stable,-0.076,General,tcs performance february 2022 reputation score 07374 showing stable,3,2
WIPRO_MED,2022,Feb,2022-02,0.296,0.1338,79.65,3.84,21.65,322,4.07,0.7374,,2022-02-01,TCS performance in February 2022 with reputation score 0.7374 showing stable (WIPRO_MED),-0.076,General,tcs performance february 2022 reputation score 07374 showing stable wipromed,3,2
TCS,2022,Feb,2022-02,0.296,0.1338,79.65,3.84,21.65,322,4.07,0.7374,,2022-02-01,TCS performance in February 2022 with reputation score 0.7374 showing stable,-0.076,General,tcs performance february 2022 reputation score 07374 showing stable,3,2
HCL_HIGH,2022,Feb,2022-02,0.296,0.1338,79.65,3.84,21.65,322,4.07,0.95862,,2022-02-01,TCS performance in February 2022 with reputation score 0.7374 showing stable (HCL_HIGH),-0.076,General,tcs performance february 2022 reputation score 07374 showing stable hclhigh,3,2
HCL_HIGH,2022,Mar,2022-03,0.5106,0.135,81.85,3.95,21.39,512,3.89,0.96564,,2022-03-01,TCS performance in March 2022 with reputation score 0.7428 showing strong (HCL_HIGH),-0.022,General,tcs performance march 2022 reputation score 07428 showing strong hclhigh,2,3
INFOSYS_LOW,2022,Mar,2022-03,0.5106,0.135,81.85,3.95,21.39,512,3.89,0.51996,,2022-03-01,TCS performance in March 2022 with reputation score 0.7428 showing strong (INFOSYS_LOW),-0.022,General,tcs performance march 2022 reputation score 07428 showing strong infosyslow,2,3
TCS,2022,Mar,2022-03,0.5106,0.135,81.85,3.95,21.39,512,3.89,0.7428,,2022-03-01,TCS performance in March 2022 with reputation score 0.7428 showing strong,-0.022,General,tcs performance march 2022 reputation score 07428 showing strong,2,3
Infosys,2022,Mar,2022-03,0.5106,0.135,81.85,3.95,21.39,512,3.89,0.7428,,2022-03-01,TCS performance in March 2022 with reputation score 0.7428 showing strong,-0.022,General,tcs performance march 2022 reputation score 07428 showing strong,2,3
WIPRO_MED,2022,Mar,2022-03,0.5106,0.135,81.85,3.95,21.39,512,3.89,0.7428,,2022-03-01,TCS performance in March 2022 with reputation score 0.7428 showing strong (WIPRO_MED),-0.022,General,tcs performance march 2022 reputation score 07428 showing strong wipromed,2,3
INFOSYS_LOW,2022,Apr,2022-04,0.5106,0.1317,80.63,3.94,21.12,493,3.98,0.5145,,2022-04-01,TCS performance in April 2022 with reputation score 0.735 showing strong (INFOSYS_LOW),0.043,General,tcs performance april 2022 reputation score 0735 showing strong infosyslow,1,0
HCL_HIGH,2022,Apr,2022-04,0.5106,0.1317,80.63,3.94,21.12,493,3.98,0.9555,,2022-04-01,TCS performance in April 2022 with reputation score 0.735 showing strong (HCL_HIGH),0.043,General,tcs performance april 2022 reputation score 0735 showing strong hclhigh,1,0
Infosys,2022,Apr,2022-04,0.5106,0.1317,80.63,3.94,21.12,493,3.98,0.735,,2022-04-01,TCS performance in April 2022 with reputation score 0.735 showing strong,0.043,General,tcs performance april 2022 reputation score 0735 showing strong,1,0
TCS,2022,Apr,2022-04,0.5106,0.1317,80.63,3.94,21.12,493,3.98,0.735,,2022-04-01,TCS performance in April 2022 with reputation score 0.735 showing strong,0.043,General,tcs performance april 2022 reputation score 0735 showing strong,1,0
WIPRO_MED,2022,Apr,2022-04,0.5106,0.1317,80.63,3.94,21.12,493,3.98,0.735,,2022-04-01,TCS performance in April 2022 with reputation score 0.735 showing strong (WIPRO_MED),0.043,General,tcs performance april 2022 reputation score 0735 showing strong wipromed,1,0
Infosys,2022,May,2022-05,-0.296,0.1384,80.15,3.73,21.03,468,3.87,0.7277,,2022-05-01,TCS performance in May 2022 with reputation score 0.7277 showing uncertain,0.011,General,tcs performance 2022 reputation score 07277 showing uncertain,2,3
HCL_HIGH,2022,May,2022-05,-0.296,0.1384,80.15,3.73,21.03,468,3.87,0.94601,,2022-05-01,TCS performance in May 2022 with reputation score 0.7277 showing uncertain (HCL_HIGH),0.011,General,tcs performance 2022 reputation score 07277 showing uncertain hclhigh,2,3
TCS,2022,May,2022-05,-0.296,0.1384,80.15,3.73,21.03,468,3.87,0.7277,,2022-05-01,TCS performance in May 2022 with reputation score 0.7277 showing uncertain,0.011,General,tcs performance 2022 reputation score 07277 showing uncertain,2,3
INFOSYS_LOW,2022,May,2022-05,-0.296,0.1384,80.15,3.73,21.03,468,3.87,0.50939,,2022-05-01,TCS performance in May 2022 with reputation score 0.7277 showing uncertain (INFOSYS_LOW),0.011,General,tcs performance 2022 reputation score 07277 showing uncertain infosyslow,2,3
WIPRO_MED,2022,May,2022-05,-0.296,0.1384,80.15,3.73,21.03,468,3.87,0.7277,,2022-05-01,TCS performance in May 2022 with reputation score 0.7277 showing uncertain (WIPRO_MED),0.011,General,tcs performance 2022 reputation score 07277 showing uncertain wipromed,2,3
INFOSYS_LOW,2022,Jun,2022-06,0.0,0.1173,83.04,3.93,21.47,376,4.04,0.5186299999999999,,2022-06-01,TCS performance in June 2022 with reputation score 0.7409 showing volatile (INFOSYS_LOW),-0.062,General,tcs performance june 2022 reputation score 07409 showing volatile infosyslow,2,3
HCL_HIGH,2022,Jun,2022-06,0.0,0.1173,83.04,3.93,21.47,376,4.04,0.96317,,2022-06-01,TCS performance in June 2022 with reputation score 0.7409 showing volatile (HCL_HIGH),-0.062,General,tcs performance june 2022 reputation score 07409 showing volatile hclhigh,2,3
WIPRO_MED,2022,Jun,2022-06,0.0,0.1173,83.04,3.93,21.47,376,4.04,0.7409,,2022-06-01,TCS performance in June 2022 with reputation score 0.7409 showing volatile (WIPRO_MED),-0.062,General,tcs performance june 2022 reputation score 07409 showing volatile wipromed,2,3
Infosys,2022,Jun,2022-06,0.0,0.1173,83.04,3.93,21.47,376,4.04,0.7409,,2022-06-01,TCS performance in June 2022 with reputation score 0.7409 showing volatile,-0.062,General,tcs performance june 2022 reputation score 07409 showing volatile,2,3
TCS,2022,Jun,2022-06,0.0,0.1173,83.04,3.93,21.47,376,4.04,0.7409,,2022-06-01,TCS performance in June 2022 with reputation score 0.7409 showing volatile,-0.062,General,tcs performance june 2022 reputation score 07409 showing volatile,2,3
HCL_HIGH,2022,Jul,2022-07,0.0,0.1448,81.14,3.92,21.39,415,4.03,0.97942,,2022-07-01,TCS performance in July 2022 with reputation score 0.7534 showing volatile (HCL_HIGH),0.009,General,tcs performance july 2022 reputation score 07534 showing volatile hclhigh,1,0
TCS,2022,Jul,2022-07,0.0,0.1448,81.14,3.92,21.39,415,4.03,0.7534,,2022-07-01,TCS performance in July 2022 with reputation score 0.7534 showing volatile,0.009,General,tcs performance july 2022 reputation score 07534 showing volatile,1,0
INFOSYS_LOW,2022,Jul,2022-07,0.0,0.1448,81.14,3.92,21.39,415,4.03,0.52738,,2022-07-01,TCS performance in July 2022 with reputation score 0.7534 showing volatile (INFOSYS_LOW),0.009,General,tcs performance july 2022 reputation score 07534 showing volatile infosyslow,1,0
Infosys,2022,Jul,2022-07,0.0,0.1448,81.14,3.92,21.39,415,4.03,0.7534,,2022-07-01,TCS performance in July 2022 with reputation score 0.7534 showing volatile,0.009,General,tcs performance july 2022 reputation score 07534 showing volatile,1,0
WIPRO_MED,2022,Jul,2022-07,0.0,0.1448,81.14,3.92,21.39,415,4.03,0.7534,,2022-07-01,TCS performance in July 2022 with reputation score 0.7534 showing volatile (WIPRO_MED),0.009,General,tcs performance july 2022 reputation score 07534 showing volatile wipromed,1,0
HCL_HIGH,2022,Aug,2022-08,-0.296,0.1222,81.89,3.92,21.44,421,4.03,0.94419,,2022-08-01,TCS performance in August 2022 with reputation score 0.7263 showing uncertain (HCL_HIGH),0.019,General,tcs performance august 2022 reputation score 07263 showing uncertain hclhigh,2,3
INFOSYS_LOW,2022,Aug,2022-08,-0.296,0.1222,81.89,3.92,21.44,421,4.03,0.5084099999999999,,2022-08-01,TCS performance in August 2022 with reputation score 0.7263 showing uncertain (INFOSYS_LOW),0.019,General,tcs performance august 2022 reputation score 07263 showing uncertain infosyslow,2,3
Infosys,2022,Aug,2022-08,-0.296,0.1222,81.89,3.92,21.44,421,4.03,0.7263,,2022-08-01,TCS performance in August 2022 with reputation score 0.7263 showing uncertain,0.019,General,tcs performance august 2022 reputation score 07263 showing uncertain,2,3
WIPRO_MED,2022,Aug,2022-08,-0.296,0.1222,81.89,3.92,21.44,421,4.03,0.7263,,2022-08-01,TCS performance in August 2022 with reputation score 0.7263 showing uncertain (WIPRO_MED),0.019,General,tcs performance august 2022 reputation score 07263 showing uncertain wipromed,2,3
TCS,2022,Aug,2022-08,-0.296,0.1222,81.89,3.92,21.44,421,4.03,0.7263,,2022-08-01,TCS performance in August 2022 with reputation score 0.7263 showing uncertain,0.019,General,tcs performance august 2022 reputation score 07263 showing uncertain,2,3
WIPRO_MED,2022,Sep,2022-09,0.296,0.1308,81.24,3.78,21.62,307,4.1,0.7471,Large deal wins — $8.1B TCV in H1,2022-09-01,TCS performance in September 2022 with reputation score 0.7471 showing stable (WIPRO_MED),-0.044,General,tcs performance september 2022 reputation score 07471 showing stable wipromed,3,2
INFOSYS_LOW,2022,Sep,2022-09,0.296,0.1308,81.24,3.78,21.62,307,4.1,0.5229699999999999,Large deal wins — $8.1B TCV in H1,2022-09-01,TCS performance in September 2022 with reputation score 0.7471 showing stable (INFOSYS_LOW),-0.044,General,tcs performance september 2022 reputation score 07471 showing stable infosyslow,3,2
TCS,2022,Sep,2022-09,0.296,0.1308,81.24,3.78,21.62,307,4.1,0.7471,Large deal wins — $8.1B TCV in H1,2022-09-01,TCS performance in September 2022 with reputation score 0.7471 showing stable,-0.044,General,tcs performance september 2022 reputation score 07471 showing stable,3,2
Infosys,2022,Sep,2022-09,0.296,0.1308,81.24,3.78,21.62,307,4.1,0.7471,Large deal wins — $8.1B TCV in H1,2022-09-01,TCS performance in September 2022 with reputation score 0.7471 showing stable,-0.044,General,tcs performance september 2022 reputation score 07471 showing stable,3,2
